"bike_id","city_id","time_start","lon_start","lat_start","lon_end","lat_end","station_id_start","station_id_end","battery_start","battery_end","duration","distance"
11092,438,1669139641.000000,8.770072,50.804277,8.773736,50.819957,4774368,4774470,,,720.000000,1762.44145858
11092,438,1669143001.000000,8.773736,50.819957,8.774681,50.822927,4774470,4774204,,,240.000000,336.85505333
11092,438,1669143241.000000,8.774681,50.822927,8.770072,50.804277,4774204,4774368,,,1440.000000,2098.91799253
11092,438,1669155001.000000,8.770072,50.804277,8.770734,50.813691,4774368,6666288,,,360.000000,1047.82345735
11092,438,1669184701.000000,8.770734,50.813691,8.769918,50.807063,6666288,4774567,,,360.000000,739.22777867
11092,438,1669187521.000000,8.769918,50.807063,8.774241,50.810971,4774567,4774475,,,300.000000,530.19001484
11092,438,1669222141.000000,8.774241,50.810971,8.781166,50.816653,4774475,4774485,,,480.000000,797.43389962
11092,438,1669226881.000000,8.781166,50.816653,8.774681,50.822927,4774485,4774204,,,840.000000,833.20864346
11092,438,1669229821.000000,8.774681,50.822927,8.773736,50.819957,4774204,4774470,,,240.000000,336.85505333
11092,438,1669235161.000000,8.773736,50.819957,8.76616,50.81395,4774470,13391528,,,360.000000,854.06790214
11092,438,1669364701.000000,8.76616,50.81395,8.775351,50.80807,13391528,4774360,,,300.000000,918.97713862
11092,438,1669403461.000000,8.775351,50.80807,8.772242,50.816058,4774360,14235672,,,900.000000,914.69219442
11092,438,1669416721.000000,8.772242,50.816058,8.775086,50.827921,14235672,4774464,,,540.000000,1334.14961097
11092,438,1669431601.000000,8.775086,50.827921,8.77305,50.808867,4774464,4774295,,,1080.000000,2123.53345098
11092,438,1669452481.000000,8.77305,50.808867,8.774697,50.803751,4774295,4774562,,,360.000000,580.52719114
11092,438,1669571641.000000,8.770734,50.813691,8.782821,50.805809,6666288,4774277,,,840.000000,1220.41885494
11092,438,1669576501.000000,8.782821,50.805809,8.773736,50.819957,4774277,4774470,,,480.000000,1697.74944039
11092,438,1669577041.000000,8.773736,50.819957,8.772242,50.816058,4774470,14235672,,,300.000000,446.07282514
11092,438,1669577581.000000,8.772242,50.816058,8.773266,50.801337,14235672,4774527,,,720.000000,1638.4833662
11092,438,1669709941.000000,8.773266,50.801337,8.762049,50.79527,4774527,4774549,,,300.000000,1037.59227247
11092,438,1669743841.000000,8.775351,50.80807,8.770734,50.813691,4774360,6666288,,,420.000000,704.19820722
11092,438,1669744381.000000,8.770734,50.813691,8.773736,50.819957,6666288,4774470,,,480.000000,727.96785637
11092,438,1669746421.000000,8.773736,50.819957,8.774681,50.822927,4774470,4774204,,,240.000000,336.85505333
11092,438,1669798501.000000,8.774681,50.822927,8.769561,50.816594,4774204,,,,480.000000,790.73435454
11092,438,1669799101.000000,8.769561,50.816594,8.775948,50.813203,,4774305,,,300.000000,586.11528831
11092,438,1669805161.000000,8.774241,50.810971,8.76406,50.80327,4774475,13391482,,,540.000000,1115.82487975
11092,438,1669834561.000000,8.76406,50.80327,8.769918,50.807063,13391482,4774567,,,300.000000,589.3526827
11092,438,1669847161.000000,8.769918,50.807063,8.753373,50.80245,4774567,39482836,,,420.000000,1270.76461783
11092,438,1670029861.000000,8.779429,50.809813,8.773736,50.819957,4774503,4774470,,,600.000000,1196.77689334
11092,438,1670030821.000000,8.773736,50.819957,8.76406,50.80327,4774470,13391482,,,780.000000,1976.13682331
11092,438,1670040001.000000,8.76406,50.80327,8.772242,50.816058,13391482,14235672,,,660.000000,1533.7822684
11092,438,1670071741.000000,8.772242,50.816058,8.774241,50.810971,14235672,4774475,,,300.000000,582.82445151
11092,438,1670077501.000000,8.774241,50.810971,8.775351,50.80807,4774475,4774360,,,360.000000,331.8717032
11092,438,1670080261.000000,8.775351,50.80807,8.770734,50.813691,4774360,6666288,,,540.000000,704.19820722
11092,438,1670083081.000000,8.770734,50.813691,8.752965,50.798656,6666288,4774459,,,660.000000,2086.62735827
11092,438,1670163001.000000,8.752965,50.798656,8.76406,50.80327,4774459,13391482,,,300.000000,933.3781063
11092,438,1670171221.000000,8.76406,50.80327,8.77305,50.808867,13391482,4774295,,,480.000000,886.79386651
11092,438,1670180581.000000,8.77305,50.808867,8.76616,50.81395,4774295,13391528,,,480.000000,744.18410391
11092,438,1670223061.000000,8.76616,50.81395,8.775351,50.80807,13391528,4774360,,,360.000000,918.97713862
11092,438,1670230741.000000,8.775351,50.80807,8.772242,50.816058,4774360,14235672,,,600.000000,914.69219442
11092,438,1670251381.000000,8.772242,50.816058,8.762144,50.798841,14235672,4774452,,,900.000000,2041.70937166
11092,438,1670252941.000000,8.762144,50.798841,8.770072,50.804277,4774452,4774368,,,300.000000,822.06048524
11092,438,1670255221.000000,8.770072,50.804277,8.77305,50.808867,4774368,4774295,,,240.000000,551.61857721
11092,438,1670257441.000000,8.77305,50.808867,8.782821,50.805809,4774295,4774277,,,1080.000000,766.17288835
11092,438,1670262481.000000,8.782821,50.805809,8.772242,50.816058,4774277,14235672,,,600.000000,1360.61554448
11092,438,1670270221.000000,8.772242,50.816058,8.774697,50.803751,14235672,4774562,,,1020.000000,1379.3066815
11092,438,1670362321.000000,8.774697,50.803751,8.762049,50.79527,4774562,4774549,,,420.000000,1295.94152693
11092,438,1670396521.000000,8.762049,50.79527,8.76406,50.80327,4774549,13391482,,,540.000000,900.71802851
11092,438,1670398501.000000,8.76406,50.80327,8.770072,50.804277,13391482,4774368,,,960.000000,437.0673149
11092,438,1670406061.000000,8.770072,50.804277,8.770734,50.813691,4774368,6666288,,,420.000000,1047.82345735
11092,438,1670410741.000000,8.770734,50.813691,8.775351,50.80807,6666288,4774360,,,480.000000,704.19820722
11092,438,1670424241.000000,8.775351,50.80807,8.780602,50.812779,4774360,5220935,,,360.000000,640.54645985
11092,438,1670425021.000000,8.780602,50.812779,8.775351,50.80807,5220935,4774360,,,600.000000,640.54645985
11092,438,1670444401.000000,8.775351,50.80807,8.762144,50.798841,4774360,4774452,,,660.000000,1383.65318069
11092,438,1670448781.000000,8.762144,50.798841,8.76616,50.81395,4774452,13391528,,,1920.000000,1703.58238914
11092,438,1670506921.000000,8.76616,50.81395,8.769125,50.831596,13391528,62902963,,,540.000000,1973.17116549
11092,438,1670625001.000000,8.769125,50.831596,8.775086,50.827921,62902963,4774464,,,900.000000,585.03625095
11092,438,1670763361.000000,8.775086,50.827921,8.773736,50.819957,4774464,4774470,,,480.000000,890.62030663
11092,438,1670797621.000000,8.773736,50.819957,8.76616,50.81395,4774470,13391528,,,480.000000,854.06790214
11092,438,1670830921.000000,8.76616,50.81395,8.773736,50.819957,13391528,4774470,,,300.000000,854.06790214
11092,438,1670833081.000000,8.773736,50.819957,8.775948,50.813203,4774470,4774305,,,420.000000,766.9210144
11092,438,1670845681.000000,8.775948,50.813203,8.774241,50.810971,4774305,4774475,,,180.000000,275.64699645
11092,438,1670888881.000000,8.774241,50.810971,8.774681,50.822927,4774475,4774204,,,660.000000,1329.80768853
11092,438,1670937421.000000,8.774681,50.822927,8.775948,50.813203,4774204,4774305,,,480.000000,1084.918322
11092,438,1670939461.000000,8.775948,50.813203,8.775351,50.80807,4774305,4774360,,,360.000000,572.30364836
11092,438,1670966581.000000,8.775351,50.80807,8.782821,50.805809,4774360,4774277,,,420.000000,582.00599083
11092,438,1671010501.000000,8.782821,50.805809,8.770734,50.813691,4774277,6666288,,,480.000000,1220.41885494
11092,438,1671011881.000000,8.770734,50.813691,8.773736,50.819957,6666288,4774470,,,5100.000000,727.96785637
11092,438,1671018721.000000,8.773736,50.819957,8.770734,50.813691,4774470,6666288,,,420.000000,727.96785637
11092,438,1671021001.000000,8.770734,50.813691,8.775351,50.80807,6666288,4774360,,,300.000000,704.19820722
11092,438,1671023161.000000,8.775351,50.80807,8.774697,50.803751,4774360,4774562,,,300.000000,482.44537248
11092,438,1671030361.000000,8.774697,50.803751,8.773736,50.819957,4774562,4774470,,,3420.000000,1803.29198943
11092,438,1671059161.000000,8.773736,50.819957,8.77305,50.808867,4774470,4774295,,,480.000000,1234.09491832
11092,438,1671060121.000000,8.77305,50.808867,8.774681,50.822927,4774295,4774204,,,600.000000,1567.59630478
11092,438,1671095821.000000,8.774681,50.822927,8.772242,50.816058,4774204,14235672,,,420.000000,782.78067283
11092,438,1671232501.000000,8.772242,50.816058,8.756796,50.836178,14235672,4774572,,,1680.000000,2486.42455343
11092,438,1671234241.000000,8.756796,50.836178,8.775086,50.827921,4774572,4774464,,,2340.000000,1578.90792538
11092,438,1671397261.000000,8.775086,50.827921,8.773736,50.819957,4774464,4774470,,,420.000000,890.62030663
11092,438,1671466501.000000,8.773736,50.819957,8.770072,50.804277,4774470,4774368,,,900.000000,1762.44145858
11092,438,1671489361.000000,8.770072,50.804277,8.774681,50.822927,4774368,4774204,,,720.000000,2098.91799253
11092,438,1671494221.000000,8.774681,50.822927,8.770734,50.813691,4774204,6666288,,,600.000000,1063.77112013
11092,438,1671578341.000000,8.770734,50.813691,8.752965,50.798656,6666288,4774459,,,720.000000,2086.62735827
11092,438,1671625501.000000,8.752965,50.798656,8.775351,50.80807,4774459,4774360,,,960.000000,1889.58915145
11092,438,1671627961.000000,8.775351,50.80807,8.774697,50.803751,4774360,4774562,,,300.000000,482.44537248
11092,438,1671640861.000000,8.774697,50.803751,8.775086,50.827921,4774562,4774464,,,1320.000000,2687.72402344
11092,438,1671723241.000000,8.775086,50.827921,8.774697,50.803751,4774464,4774562,,,960.000000,2687.72402344
11092,438,1671745441.000000,8.774697,50.803751,8.772242,50.816058,4774562,14235672,,,780.000000,1379.3066815
11092,438,1671909961.000000,8.775086,50.827921,8.775948,50.813203,4774464,4774305,,,901.000000,1637.68904634
11092,438,1672329721.000000,8.775948,50.813203,8.772242,50.816058,4774305,14235672,,,240.000000,410.57888113
11092,438,1672353181.000000,8.772242,50.816058,8.76406,50.80327,14235672,13391482,,,660.000000,1533.7822684
11092,438,1672520701.000000,8.76406,50.80327,8.770734,50.813691,13391482,6666288,,,480.000000,1250.0606383
11092,438,1672530121.000000,8.770734,50.813691,8.775351,50.80807,6666288,4774360,,,420.000000,704.19820722
11092,438,1672534261.000000,8.775351,50.80807,8.782821,50.805809,4774360,4774277,,,480.000000,582.00599083
11092,438,1673363401.000000,8.782821,50.805809,8.774241,50.810971,4774277,4774475,,,360.000000,832.42398424
11092,438,1673376481.000000,8.774241,50.810971,8.770734,50.813691,4774475,6666288,,,300.000000,390.11566964
11092,438,1673392381.000000,8.770734,50.813691,8.779437,50.785589,6666288,4774375,,,1740.000000,3184.10159757
11092,438,1673540161.000000,8.779437,50.785589,8.763266,50.795224,4774375,4774543,,,540.000000,1562.0264063
11092,438,1673662261.000000,8.766947,50.790362,8.767953,50.77837,4774539,4774284,,,780.000000,1335.32561266
11092,438,1673793661.000000,8.767953,50.77837,8.752965,50.798656,4774284,4774459,,,900.000000,2489.63001171
11092,438,1673796001.000000,8.752965,50.798656,8.769918,50.807063,4774459,4774567,,,660.000000,1514.33811172
11092,438,1673805481.000000,8.769918,50.807063,8.772242,50.816058,4774567,14235672,,,900.000000,1013.4407472
11092,438,1673853841.000000,8.772242,50.816058,8.774681,50.822927,14235672,4774204,,,360.000000,782.78067283
11092,438,1673856061.000000,8.774681,50.822927,8.770734,50.813691,4774204,6666288,,,540.000000,1063.77112013
11092,438,1673859961.000000,8.770734,50.813691,8.774697,50.803751,6666288,4774562,,,480.000000,1139.81704887
11092,438,1673894521.000000,8.774697,50.803751,8.770734,50.813691,4774562,6666288,,,540.000000,1139.81704887
11092,438,1673902441.000000,8.770734,50.813691,8.762049,50.79527,6666288,4774549,,,720.000000,2137.31434625
11092,438,1673968141.000000,8.762049,50.79527,8.753373,50.80245,4774549,39482836,,,480.000000,1004.59378072
11092,438,1674128701.000000,8.753373,50.80245,8.774241,50.810971,39482836,4774475,,,660.000000,1745.84117025
11092,438,1674146821.000000,8.774241,50.810971,8.774697,50.803751,4774475,4774562,,,600.000000,803.46764041
11092,438,1674499261.000000,8.774697,50.803751,8.766971,50.807894,4774562,4774269,,,480.000000,712.01992907
11092,438,1674566401.000000,8.766971,50.807894,8.775351,50.80807,4774269,4774360,,,360.000000,589.15876184
11092,438,1674582541.000000,8.775351,50.80807,8.777366,50.81194,4774360,39482783,,,240.000000,453.01736875
11092,438,1674655381.000000,8.777366,50.81194,8.775086,50.827921,39482783,4774464,,,1320.000000,1784.21210586
11092,438,1674664861.000000,8.775086,50.827921,8.769918,50.807063,4774464,4774567,,,1020.000000,2347.55191244
11092,438,1674666241.000000,8.769918,50.807063,8.770734,50.813691,4774567,6666288,,,420.000000,739.22777867
11092,438,1674667501.000000,8.770734,50.813691,8.769918,50.807063,6666288,4774567,,,480.000000,739.22777867
11092,438,1674670921.000000,8.769918,50.807063,8.76406,50.80327,4774567,13391482,,,240.000000,589.35268271
11092,438,1674767281.000000,8.76406,50.80327,8.759248,50.804725,13391482,4774574,,,240.000000,374.86268041
11092,438,1674811801.000000,8.759248,50.804725,8.770734,50.813691,4774574,6666288,,,660.000000,1282.69470246
11092,438,1674829441.000000,8.770734,50.813691,8.763266,50.795224,6666288,4774543,,,780.000000,2119.43827633
11092,438,1674837961.000000,8.763266,50.795224,8.769918,50.807063,4774543,4774567,,,660.000000,1396.97865762
11092,438,1674852001.000000,8.769918,50.807063,8.773736,50.819957,4774567,4774470,,,540.000000,1458.62712562
11092,438,1674864841.000000,8.773736,50.819957,8.775086,50.827921,4774470,4774464,,,600.000000,890.62030663
11092,438,1674873961.000000,8.775086,50.827921,8.773736,50.819957,4774464,4774470,,,480.000000,890.62030663
11092,438,1674929881.000000,8.773736,50.819957,8.76616,50.81395,4774470,13391528,,,480.000000,854.06790214
11092,438,1674931741.000000,8.76616,50.81395,8.759248,50.804725,13391528,4774574,,,780.000000,1134.93929511
11092,438,1674955381.000000,8.759248,50.804725,8.752965,50.798656,4774574,4774459,,,360.000000,806.45782595
11092,438,1675369801.000000,8.752965,50.798656,8.77305,50.808867,4774459,4774295,,,780.000000,1811.43591768
11092,438,1675373221.000000,8.77305,50.808867,8.762144,50.798841,4774295,4774452,,,480.000000,1352.86108814
11092,438,1675428901.000000,8.762144,50.798841,8.774697,50.803751,4774452,4774562,,,360.000000,1037.46143684
11092,438,1675517101.000000,8.774697,50.803751,8.774681,50.822927,4774562,4774204,,,1440.000000,2132.27714531
11092,438,1675524421.000000,8.774681,50.822927,8.773736,50.819957,4774204,4774470,,,240.000000,336.85505333
11092,438,1675541581.000000,8.773736,50.819957,8.775086,50.827921,4774470,4774464,,,480.000000,890.62030663
11092,438,1675677481.000000,8.775086,50.827921,8.781166,50.816653,4774464,4774485,,,660.000000,1323.73703132
11092,438,1675679101.000000,8.781166,50.816653,8.773736,50.819957,4774485,4774470,,,360.000000,638.29605049
11092,438,1675679521.000000,8.773736,50.819957,8.774697,50.803751,4774470,4774562,,,1380.000000,1803.29198943
11092,438,1675688341.000000,8.774697,50.803751,8.775351,50.80807,4774562,4774360,,,960.000000,482.44537248
11092,438,1675689421.000000,8.775351,50.80807,8.770072,50.804277,4774360,4774368,,,300.000000,561.68402862
11092,438,1675691641.000000,8.770072,50.804277,8.773266,50.801337,4774368,4774527,,,360.000000,396.55144039
11092,190,1682693641.000000,33.048157,34.687472,33.042347,34.675169,5538453,187930,,,720.000000,1467.56679925
11092,190,1682719981.000000,33.042347,34.675169,33.033568,34.680637,187930,38228781,,,540.000000,1007.04092218
11092,190,1683130501.000000,33.033568,34.680637,33.046467,34.674066,38228781,40833983,,,1020.000000,1387.49959438
11092,190,1684313821.000000,33.089483,34.696452,33.079512,34.692156,117210,117209,,,600.000000,1029.1732923
11092,190,1684358701.000000,33.051679,34.678649,33.04239,34.673456,349446,,,,720.000000,1027.11504994
11092,190,1684368301.000000,33.04239,34.673456,33.051679,34.678649,,349446,,,480.000000,1027.11504994
11092,190,1684404301.000000,33.051679,34.678649,33.039353,34.670529,349446,31079504,,,900.000000,1444.21092388
11092,190,1684475341.000000,33.039353,34.670529,33.046467,34.674066,31079504,40833983,,,1800.000000,760.21128105
11092,190,1684489441.000000,33.046467,34.674066,33.079512,34.692156,40833983,117209,,,1320.000000,3629.86110427
11092,190,1684834741.000000,33.079512,34.692156,33.051679,34.678649,117209,349446,,,12360.000000,2955.03583498
11092,190,1684956661.000000,33.051679,34.678649,33.039353,34.670529,349446,31079504,,,5040.000000,1444.21092388
11092,190,1685433541.000000,33.039353,34.670529,33.079512,34.692156,31079504,117209,,,1560.000000,4389.46957992
11092,190,1685522101.000000,33.079512,34.692156,33.043393,34.671935,117209,115696,,,1560.000000,3995.3951645
11092,190,1686145681.000000,33.051679,34.678649,33.079512,34.692156,349446,117209,,,840.000000,2955.03583498
11092,190,1686151681.000000,33.079512,34.692156,33.046467,34.674066,117209,40833983,,,900.000000,3629.86110427
11092,190,1686227941.000000,33.046467,34.674066,33.051679,34.678649,40833983,349446,,,1140.000000,697.75006699
11092,190,1686421741.000000,33.051679,34.678649,33.046467,34.674066,349446,40833983,,,1200.000000,697.75006699
11092,190,1686679561.000000,33.046467,34.674066,33.051679,34.678649,40833983,349446,,,2400.000000,697.75006699
11092,190,1686769261.000000,33.051679,34.678649,33.067088,34.687604,349446,117206,,,1080.000000,1725.30291851
11092,190,1686890341.000000,33.067088,34.687604,33.079512,34.692156,117206,117209,,,421.000000,1243.58911616
11092,190,1686938281.000000,33.079512,34.692156,33.067088,34.687604,117209,117206,,,480.000000,1243.58911616
11092,190,1686946921.000000,33.067088,34.687604,33.155384,34.714398,117206,196814149,,,2220.000000,8604.08042641
11092,190,1687153501.000000,33.051679,34.678649,33.089483,34.696452,349446,117210,,,1140.000000,3983.2439068
11092,190,1687521301.000000,33.089483,34.696452,33.109703,34.703404,117210,183749,,,1020.000000,2003.61047192
11092,190,1687998541.000000,33.109703,34.703404,33.031411,34.682754,183749,124869,,,2280.000000,7517.20247147
11092,190,1688216101.000000,33.031411,34.682754,33.05383,34.680808,124869,213245163,,,1440.000000,2061.34840996
11092,190,1688540341.000000,33.055004,34.68154,33.046467,34.674066,21242154,40833983,,,420.000000,1140.21573371
11093,438,1661531821.000000,8.767953,50.77837,8.775948,50.813203,4774284,4774305,,,1680.000000,3913.80784145
11093,438,1661535901.000000,8.775948,50.813203,8.772242,50.816058,4774305,14235672,,,300.000000,410.57888113
11093,438,1661547121.000000,8.772242,50.816058,8.771017,50.819869,14235672,13391374,,,781.000000,432.41451023
11093,438,1661593021.000000,8.771017,50.819869,8.774241,50.810971,13391374,4774475,,,3780.000000,1015.00908114
11093,438,1661598061.000000,8.774241,50.810971,8.774697,50.803751,4774475,4774562,,,420.000000,803.46764041
11093,438,1661709301.000000,8.774697,50.803751,8.773736,50.819957,4774562,4774470,,,3240.000000,1803.29198943
11093,438,1661714701.000000,8.773736,50.819957,8.775086,50.827921,4774470,4774464,,,540.000000,890.62030663
11093,438,1661723041.000000,8.775086,50.827921,8.77305,50.808867,4774464,4774295,,,1320.000000,2123.53345098
11093,438,1661754481.000000,8.77305,50.808867,8.76406,50.80327,4774295,13391482,,,2640.000000,886.79386651
11093,438,1661766721.000000,8.76406,50.80327,8.775351,50.80807,13391482,4774360,,,2280.000000,956.23633364
11093,438,1661769241.000000,8.775351,50.80807,8.776693,50.807193,4774360,,,,780.000000,135.65384919
11093,438,1661771881.000000,8.776693,50.807193,8.773023,50.813264,,,,,1800.000000,722.63958921
11093,438,1661781061.000000,8.773023,50.813264,8.773736,50.819957,,4774470,,,4200.000000,745.91246043
11093,438,1661785981.000000,8.773736,50.819957,8.770734,50.813691,4774470,6666288,,,10200.000000,727.96785637
11093,438,1661805601.000000,8.770734,50.813691,8.770072,50.804277,6666288,4774368,,,541.000000,1047.82345735
11093,438,1661869861.000000,8.770072,50.804277,8.77305,50.808867,4774368,4774295,,,1860.000000,551.61857721
11093,438,1661872021.000000,8.77305,50.808867,8.771017,50.819869,4774295,13391374,,,1140.000000,1231.67812289
11093,438,1661896741.000000,8.771017,50.819869,8.775948,50.813203,13391374,4774305,,,480.000000,818.18335514
11093,438,1661931721.000000,8.775948,50.813203,8.775351,50.80807,4774305,4774360,,,240.000000,572.30364836
11093,438,1661935441.000000,8.775351,50.80807,8.775948,50.813203,4774360,4774305,,,300.000000,572.30364836
11093,438,1661937541.000000,8.775948,50.813203,8.776765,50.807216,4774305,,,,360.000000,668.19535781
11093,438,1661938261.000000,8.776765,50.807216,8.770734,50.813691,,6666288,,,540.000000,835.43480309
11093,438,1661941501.000000,8.770734,50.813691,8.773736,50.819957,6666288,4774470,,,480.000000,727.96785637
11093,438,1661958301.000000,8.773736,50.819957,8.775351,50.80807,4774470,4774360,,,3180.000000,1326.63712248
11093,438,1661961601.000000,8.775351,50.80807,8.759248,50.804725,4774360,4774574,,,3540.000000,1191.10408099
11093,438,1661984941.000000,8.759248,50.804725,8.762144,50.798841,4774574,4774452,,,240.000000,685.19457062
11093,438,1662010081.000000,8.762144,50.798841,8.773736,50.819957,4774452,4774470,,,2640.000000,2485.25660745
11093,438,1662034741.000000,8.773736,50.819957,8.774681,50.822927,4774470,4774204,,,240.000000,336.85505333
11093,438,1662054421.000000,8.774681,50.822927,8.77305,50.808867,4774204,4774295,,,720.000000,1567.59630478
11093,438,1662082321.000000,8.77305,50.808867,8.775086,50.827921,4774295,4774464,,,1020.000000,2123.53345098
11093,438,1662096001.000000,8.775086,50.827921,8.769125,50.831596,4774464,62902963,,,360.000000,585.03625095
11093,438,1662246301.000000,8.769125,50.831596,8.770734,50.813691,62902963,6666288,,,720.000000,1994.1534132
11093,438,1662275041.000000,8.770734,50.813691,8.775086,50.827921,6666288,4774464,,,540.000000,1611.56896414
11093,438,1662285241.000000,8.775086,50.827921,8.770734,50.813691,4774464,6666288,,,600.000000,1611.56896414
11093,438,1662288661.000000,8.770734,50.813691,8.756796,50.836178,6666288,4774572,,,720.000000,2685.27435708
11093,438,1662304201.000000,8.756796,50.836178,8.773736,50.819957,4774572,4774470,,,841.000000,2160.77512096
11093,438,1662305821.000000,8.773736,50.819957,8.759248,50.804725,4774470,4774574,,,960.000000,1976.07536489
11093,438,1662386341.000000,8.759248,50.804725,8.773736,50.819957,4774574,4774470,,,720.000000,1976.07536489
11093,438,1662387661.000000,8.773736,50.819957,8.762144,50.798841,4774470,4774452,,,10260.000000,2485.25660745
11093,438,1662454381.000000,8.762144,50.798841,8.763327,50.799528,4774452,,,,480.000000,112.90708332
11093,438,1662468061.000000,8.769918,50.807063,8.781166,50.816653,4774567,4774485,,,1260.000000,1327.28580923
11093,438,1662473161.000000,8.781166,50.816653,8.775948,50.813203,4774485,4774305,,,300.000000,530.62178274
11093,438,1662475321.000000,8.775948,50.813203,8.770072,50.804277,4774305,4774368,,,660.000000,1074.97901972
11093,438,1662498961.000000,8.770072,50.804277,8.782821,50.805809,4774368,4774277,,,600.000000,911.93666855
11093,438,1662536581.000000,8.782821,50.805809,8.775351,50.80807,4774277,4774360,,,300.000000,582.00599083
11093,438,1662548641.000000,8.775351,50.80807,8.770734,50.813691,4774360,6666288,,,360.000000,704.19820722
11093,438,1662551581.000000,8.770734,50.813691,8.773736,50.819957,6666288,4774470,,,1980.000000,727.96785637
11093,438,1662565921.000000,8.773736,50.819957,8.76406,50.80327,4774470,13391482,,,960.000000,1976.13682331
11093,438,1662637261.000000,8.76406,50.80327,8.773266,50.801337,13391482,4774527,,,360.000000,681.7233183
11093,438,1662642721.000000,8.773266,50.801337,8.759248,50.804725,4774527,4774574,,,540.000000,1054.6792195
11093,438,1662671221.000000,8.759248,50.804725,8.769918,50.807063,4774574,4774567,,,1380.000000,793.5697021
11093,438,1662687482.000000,8.769918,50.807063,8.762144,50.798841,4774567,4774452,,,599.000000,1065.03580713
11093,438,1662725161.000000,8.762144,50.798841,8.774697,50.803751,4774452,4774562,,,360.000000,1037.46143684
11093,438,1662760141.000000,8.774697,50.803751,8.752965,50.798656,4774562,4774459,,,840.000000,1628.94793526
11093,438,1662762361.000000,8.752965,50.798656,8.766971,50.807894,4774459,4774269,,,780.000000,1422.65032064
11093,438,1662817861.000000,8.766971,50.807894,8.781166,50.816653,4774269,4774485,,,960.000000,1394.01742023
11093,438,1662827521.000000,8.781166,50.816653,8.775948,50.813203,4774485,4774305,,,360.000000,530.62178274
11093,438,1662828721.000000,8.775948,50.813203,8.773736,50.819957,4774305,4774470,,,2460.000000,766.9210144
11093,438,1662870601.000000,8.773736,50.819957,8.763266,50.795224,4774470,4774543,,,1020.000000,2846.89012256
11093,438,1662901561.000000,8.762049,50.79527,8.770072,50.804277,4774549,4774368,,,600.000000,1149.34527104
11093,438,1662907921.000000,8.770072,50.804277,8.752965,50.798656,4774368,4774459,,,840.000000,1354.98564521
11093,438,1662910861.000000,8.752965,50.798656,8.770734,50.813691,4774459,6666288,,,720.000000,2086.62735827
11093,438,1662912181.000000,8.770734,50.813691,8.77305,50.808867,6666288,4774295,,,300.000000,560.54445745
11093,438,1663000561.000000,8.759248,50.804725,8.771017,50.819869,4774574,13391374,,,900.000000,1876.00536707
11093,438,1663007101.000000,8.771017,50.819869,8.759248,50.804725,13391374,4774574,,,960.000000,1876.00536707
11093,438,1663016221.000000,8.759248,50.804725,8.77305,50.808867,4774574,4774295,,,420.000000,1073.64848267
11093,438,1663020601.000000,8.77305,50.808867,8.762144,50.798841,4774295,4774452,,,480.000000,1352.86108814
11093,438,1663064281.000000,8.762144,50.798841,8.772191,50.794611,4774452,13391461,,,600.000000,848.44855097
11093,438,1663085281.000000,8.772191,50.794611,8.767692,50.786867,13391461,,,,2340.000000,917.33064601
11093,438,1663087741.000000,8.767692,50.786867,8.772191,50.794611,,13391461,,,420.000000,917.33064601
11093,438,1663238701.000000,8.772191,50.794611,8.763266,50.795224,13391461,4774543,,,240.000000,630.99665557
11093,438,1663248601.000000,8.763266,50.795224,8.770734,50.813691,4774543,6666288,,,1080.000000,2119.43827633
11093,438,1663255321.000000,8.770734,50.813691,8.775086,50.827921,6666288,4774464,,,1080.000000,1611.56896414
11093,438,1663258441.000000,8.775086,50.827921,8.773736,50.819957,4774464,4774470,,,300.000000,890.62030663
11093,438,1663309621.000000,8.773736,50.819957,8.766971,50.807894,4774470,4774269,,,540.000000,1423.06461106
11093,438,1663314421.000000,8.766971,50.807894,8.772242,50.816058,4774269,14235672,,,540.000000,980.43300139
11093,438,1663320901.000000,8.772242,50.816058,8.770734,50.813691,14235672,6666288,,,300.000000,283.72205629
11093,438,1663321801.000000,8.770734,50.813691,8.77182,50.813988,6666288,,,,480.000000,83.14036908
11093,438,1663331761.000000,8.77182,50.813988,8.774681,50.822927,,4774204,,,1140.000000,1014.08970831
11093,438,1663337101.000000,8.774681,50.822927,8.769918,50.807063,4774204,4774567,,,900.000000,1795.45769593
11093,438,1663338181.000000,8.769918,50.807063,8.771964,50.825099,4774567,,,,960.000000,2010.65898395
11093,438,1663596001.000000,8.771964,50.825099,8.773736,50.819957,,4774470,,,2400.000000,585.15723704
11093,438,1663598401.000000,8.773736,50.819957,8.774681,50.822927,4774470,4774204,,,240.000000,336.85505333
11093,438,1663598641.000000,8.774681,50.822927,8.770734,50.813691,4774204,6666288,,,540.000000,1063.77112013
11093,438,1663608961.000000,8.770734,50.813691,8.773266,50.801337,6666288,4774527,,,900.000000,1385.17762828
11093,438,1663662421.000000,8.773266,50.801337,8.770072,50.804277,4774527,4774368,,,240.000000,396.55144039
11093,438,1663664401.000000,8.770072,50.804277,8.770734,50.813691,4774368,6666288,,,540.000000,1047.82345735
11093,438,1663676761.000000,8.770734,50.813691,8.762144,50.798841,6666288,4774452,,,840.000000,1758.11364997
11093,438,1663681321.000000,8.762144,50.798841,8.773736,50.819957,4774452,4774470,,,900.000000,2485.25660745
11093,438,1663683421.000000,8.773736,50.819957,8.771019,50.824794,4774470,,,,600.000000,570.7092439
